student_id,Accounting_Score,Business_Studies_Score,Economics_Score,Attendance_Percentage,Subject_Average,risk_level
COM0896,77.0,91.2,87.9,95.8,85.36,Low Risk
COM0897,80.6,78.8,73.0,99.6,77.46,Low Risk
COM0898,83.3,83.5,59.5,85.0,75.45,Low Risk
COM0899,68.1,48.6,73.0,83.4,63.26,Low Risk
COM0900,84.8,59.2,73.4,75.5,72.48,Medium Risk
COM0901,75.8,76.4,64.2,86.3,72.14,Low Risk
COM0902,93.7,100.0,96.4,77.8,96.69,Low Risk
COM0903,80.4,69.2,100.0,64.0,83.19,Low Risk
COM0904,69.7,50.3,68.9,88.2,62.96,Medium Risk
COM0905,62.7,59.4,56.7,80.4,59.64,High Risk
COM0906,42.0,83.3,51.4,52.1,58.9,High Risk
COM0907,63.6,64.0,65.0,88.1,64.22,Medium Risk
COM0908,51.5,56.0,23.1,74.7,43.53,High Risk
COM0909,48.0,42.9,34.1,63.4,41.67,High Risk
COM0910,82.2,87.6,74.2,69.3,81.34,Low Risk
COM0911,75.6,43.8,62.5,77.7,60.62,Low Risk
COM0912,62.8,45.7,27.6,82.9,45.34,Medium Risk
COM0913,46.6,41.3,47.4,79.8,45.09,High Risk
COM0914,98.1,98.9,100.0,82.2,99.0,Low Risk
COM0915,88.0,63.4,65.5,100.0,72.3,Low Risk
COM0916,49.2,68.5,49.5,61.0,55.73,High Risk
COM0917,82.5,79.9,77.1,74.9,79.83,Low Risk
COM0918,100.0,86.0,98.1,87.3,94.71,Low Risk
COM0919,84.6,88.4,53.1,70.6,75.35,Medium Risk
COM0920,21.2,39.3,20.1,79.6,26.84,High Risk
COM0921,86.7,85.4,90.3,84.1,87.43,Low Risk
COM0922,39.5,61.2,31.3,91.8,43.99,High Risk
COM0923,60.6,25.7,71.0,62.3,52.43,High Risk
COM0924,53.0,61.8,55.4,73.8,56.72,Medium Risk
COM0925,75.3,49.1,39.0,68.4,54.47,High Risk
COM0926,80.6,72.4,69.9,93.2,74.3,Low Risk
COM0927,31.9,64.7,49.0,76.6,48.54,Medium Risk
COM0928,55.4,64.4,56.5,87.9,58.79,Medium Risk
COM0929,84.1,77.8,81.1,61.2,80.98,Medium Risk
COM0930,51.4,58.3,67.2,65.4,58.98,High Risk
COM0931,26.2,50.0,56.1,74.4,44.12,High Risk
COM0932,75.6,80.0,73.3,89.7,76.32,Medium Risk
COM0933,47.0,55.3,70.9,72.5,57.73,Medium Risk
COM0934,52.8,77.8,49.3,66.4,59.95,Medium Risk
COM0935,49.1,65.0,77.9,74.5,64.0,High Risk
COM0936,55.3,56.1,66.3,81.1,59.21,Medium Risk
COM0937,65.8,58.4,82.4,58.0,68.86,High Risk
COM0938,44.7,51.7,46.4,74.8,47.59,High Risk
COM0939,45.3,68.2,57.3,83.9,56.92,Low Risk
COM0940,45.3,65.4,62.1,54.0,57.6,High Risk
COM0941,43.8,58.5,37.0,69.0,46.46,High Risk
COM0942,63.7,58.3,57.9,99.0,59.96,Low Risk
COM0943,94.4,95.6,82.0,90.4,90.63,Low Risk
COM0944,72.3,89.2,80.4,90.0,80.61,Low Risk
COM0945,55.0,48.7,21.3,66.1,41.66,High Risk
COM0946,95.8,100.0,68.9,92.1,88.21,Low Risk
COM0947,69.1,50.2,76.2,82.1,65.17,Low Risk
COM0948,75.4,84.0,52.6,93.4,70.67,Low Risk
COM0949,79.1,61.0,84.2,81.2,74.78,Medium Risk
COM0950,69.1,71.9,50.3,64.3,63.76,Medium Risk
COM0951,70.2,80.1,55.9,81.5,68.73,Medium Risk
COM0952,61.6,83.0,58.7,70.4,67.78,High Risk
COM0953,81.8,92.6,100.0,78.3,91.45,Low Risk
COM0954,82.9,65.6,65.1,66.8,71.21,Medium Risk
COM0955,84.5,82.1,59.5,81.1,75.37,Low Risk
COM0956,78.7,62.0,45.8,62.5,62.19,High Risk
COM0957,67.9,61.3,67.4,87.5,65.57,Low Risk
COM0958,72.4,91.2,59.7,68.7,74.41,Medium Risk
COM0959,74.8,76.1,75.4,79.7,75.46,Medium Risk
COM0960,37.9,53.4,61.6,100.0,50.98,Medium Risk
COM0961,80.5,64.2,59.2,58.2,67.97,High Risk
COM0962,37.8,56.6,53.8,79.5,49.38,High Risk
COM0963,78.3,61.1,62.0,71.0,67.14,Low Risk
COM0964,76.5,76.1,71.7,73.4,74.79,High Risk
COM0965,80.9,88.1,52.8,88.7,73.92,Low Risk
COM0966,54.6,67.2,73.4,69.7,65.1,Low Risk
COM0967,31.3,70.6,39.7,61.6,47.18,High Risk
COM0968,29.8,32.7,38.9,74.2,33.81,High Risk
COM0969,43.4,52.3,32.5,79.8,42.72,High Risk
COM0970,41.5,60.8,52.9,92.5,51.71,Low Risk
COM0971,51.5,57.7,45.7,81.2,51.62,Medium Risk
COM0972,54.8,69.0,99.8,66.0,74.53,Medium Risk
COM0973,96.6,100.0,84.4,100.0,93.65,Low Risk
COM0974,58.6,77.0,49.7,72.8,61.77,High Risk
COM0975,100.0,88.7,75.2,79.1,87.99,Low Risk
COM0976,49.7,46.4,33.3,73.0,43.15,High Risk
COM0977,66.0,48.7,58.2,76.0,57.63,Medium Risk
COM0978,62.5,72.7,84.9,81.1,73.37,Low Risk
COM0979,68.7,100.0,84.9,70.7,84.53,Low Risk
COM0980,66.5,70.7,76.8,75.5,71.34,Medium Risk
COM0981,79.8,59.2,58.1,80.9,65.71,Medium Risk
COM0982,53.1,79.0,43.2,83.1,58.44,Low Risk
COM0983,50.5,63.9,54.6,73.2,56.35,High Risk
COM0984,67.7,83.6,70.0,86.6,73.76,Low Risk
COM0985,47.9,39.1,45.3,98.5,44.09,Medium Risk
COM0986,82.4,74.2,83.4,67.9,80.0,Low Risk
COM0987,92.9,97.5,86.0,89.5,92.15,Low Risk
COM0988,49.2,60.7,49.4,69.5,53.12,High Risk
COM0989,34.8,47.9,63.9,73.9,48.85,High Risk
COM0990,90.8,78.7,79.7,50.1,83.09,High Risk
COM0991,78.8,67.5,72.4,64.0,72.89,High Risk
COM0992,82.1,90.8,82.6,95.1,85.19,Low Risk
COM0993,78.5,94.2,60.5,94.5,77.76,Low Risk
COM0994,52.7,50.2,31.9,73.4,44.9,High Risk
COM0995,72.8,58.1,55.7,79.2,62.19,Medium Risk
COM0996,50.7,64.2,59.8,74.4,58.22,Medium Risk
COM0997,62.5,67.7,81.4,92.7,70.52,Low Risk
COM0998,100.0,97.8,87.5,95.0,95.11,Low Risk
COM0999,62.1,64.1,89.6,85.5,71.93,Low Risk
COM1000,46.8,42.7,48.7,66.3,46.09,High Risk
COM1001,67.9,57.5,46.0,78.3,57.11,High Risk
COM1002,80.3,69.9,57.0,91.9,69.06,Low Risk
COM1003,57.3,86.0,76.4,83.9,73.24,Low Risk
COM1004,78.5,68.6,60.0,81.9,69.03,Medium Risk
COM1005,30.1,30.9,22.8,60.3,27.93,High Risk
COM1006,100.0,65.7,100.0,94.4,88.58,Low Risk
COM1007,51.8,68.5,58.9,81.6,59.74,Medium Risk
COM1008,84.6,61.7,72.4,83.2,72.9,Low Risk
COM1009,81.6,79.8,79.8,97.1,80.38,Low Risk
COM1010,77.5,97.4,97.5,95.0,90.8,Low Risk
COM1011,73.6,35.1,70.1,75.8,59.6,Medium Risk
COM1012,87.2,74.1,87.2,71.2,82.8,Low Risk
COM1013,77.3,79.9,87.2,94.5,81.43,Low Risk
COM1014,91.7,89.6,82.3,73.8,87.88,Low Risk
COM1015,46.4,45.2,55.5,70.5,49.03,High Risk
COM1016,75.4,73.3,69.4,81.1,72.71,Medium Risk
COM1017,77.8,72.9,78.2,88.5,76.26,Low Risk
COM1018,66.7,59.2,70.6,54.2,65.51,High Risk
COM1019,86.7,78.1,76.6,77.8,80.48,Low Risk
COM1020,62.4,76.9,67.1,81.1,68.78,Low Risk
COM1021,51.0,56.5,62.0,68.9,56.49,Medium Risk
COM1022,86.8,71.1,100.0,71.6,85.95,Low Risk
COM1023,69.1,97.3,92.6,60.2,86.32,Medium Risk
COM1024,48.2,58.3,52.7,74.6,53.07,High Risk
COM1025,48.5,64.9,57.4,65.2,56.94,High Risk
COM1026,55.1,43.2,64.1,64.0,54.13,Medium Risk
COM1027,73.4,66.9,56.6,66.0,65.64,Medium Risk
COM1028,53.9,43.1,72.3,65.6,56.45,High Risk
COM1029,80.5,85.6,67.8,84.9,77.93,Low Risk
COM1030,65.9,83.5,81.8,100.0,77.08,Low Risk
COM1031,71.9,55.1,55.7,69.0,60.9,High Risk
COM1032,74.7,70.9,78.6,80.1,74.71,Medium Risk
COM1033,46.8,52.2,26.9,72.6,41.98,High Risk
COM1034,90.8,81.3,98.4,79.4,90.18,Low Risk
COM1035,77.6,57.3,53.7,89.3,62.89,Medium Risk
COM1036,27.5,44.7,16.8,72.0,29.7,High Risk
COM1037,84.8,65.0,87.2,50.2,78.99,Medium Risk
COM1038,89.0,71.6,94.4,88.1,85.0,Low Risk
COM1039,66.5,64.6,47.5,58.8,59.55,High Risk
COM1040,48.5,57.3,58.9,70.2,54.9,High Risk
COM1041,36.6,45.1,50.5,72.7,44.07,High Risk
COM1042,100.0,86.9,96.6,99.1,94.5,Low Risk
COM1043,42.0,49.6,66.9,80.1,52.8,High Risk
COM1044,61.1,66.5,48.6,100.0,58.7,Medium Risk
COM1045,64.5,60.9,66.7,75.0,64.03,Medium Risk
COM1046,39.9,40.8,25.4,53.6,35.39,High Risk
COM1047,43.4,34.0,28.0,48.8,35.12,High Risk
COM1048,71.7,81.8,88.3,74.1,80.57,Low Risk
COM1049,70.5,62.3,71.5,63.6,68.12,Low Risk
COM1050,69.2,80.0,61.4,98.8,70.19,Low Risk
COM1051,94.1,79.7,87.8,77.8,87.2,Low Risk
COM1052,74.6,65.8,84.1,81.1,74.82,Low Risk
COM1053,67.1,73.8,65.7,71.4,68.88,Medium Risk
COM1054,55.0,53.0,31.5,75.5,46.52,High Risk
COM1055,70.0,56.2,49.9,52.7,58.71,High Risk
COM1056,48.1,38.1,46.1,91.0,44.09,Medium Risk
COM1057,62.1,61.0,61.9,100.0,61.65,Low Risk
COM1058,62.6,71.3,67.0,79.4,66.96,Low Risk
COM1059,79.5,69.3,57.2,69.8,68.67,Medium Risk
COM1060,59.5,56.7,23.0,79.2,46.38,High Risk
COM1061,38.2,55.4,49.4,76.4,47.62,Medium Risk
COM1062,87.3,82.6,41.5,85.7,70.45,Low Risk
COM1063,94.2,91.8,92.1,100.0,92.69,Low Risk
COM1064,48.5,65.1,59.0,73.9,57.54,Medium Risk
COM1065,64.5,85.9,52.7,72.5,67.69,Medium Risk
COM1066,83.7,66.2,52.3,84.6,67.4,Low Risk
COM1067,57.4,62.0,62.8,84.0,60.69,Medium Risk
COM1068,59.4,51.5,45.4,91.0,52.14,Medium Risk
COM1069,84.7,74.7,76.9,66.5,78.77,Medium Risk
COM1070,82.2,73.4,60.6,81.2,72.1,Low Risk
COM1071,83.0,57.4,72.8,86.2,71.09,Medium Risk
COM1072,85.6,64.1,70.3,88.5,73.34,Low Risk
COM1073,80.2,99.6,81.1,97.3,86.95,Medium Risk
COM1074,100.0,100.0,100.0,82.6,100.0,Low Risk
COM1075,84.3,100.0,84.1,83.7,89.48,Low Risk
COM1076,100.0,100.0,100.0,100.0,100.0,Low Risk
COM1077,96.6,70.9,72.2,86.7,79.88,Low Risk
COM1078,43.9,47.2,52.6,63.4,47.89,High Risk
COM1079,78.7,57.9,69.6,79.3,68.73,Low Risk
COM1080,75.5,68.8,78.8,100.0,74.37,Low Risk
COM1081,100.0,81.9,90.6,54.1,90.82,Medium Risk
COM1082,70.8,57.0,41.4,87.0,56.41,Medium Risk
COM1083,77.2,100.0,69.9,84.6,82.38,Low Risk
COM1084,59.3,56.7,47.2,71.0,54.41,Medium Risk
COM1085,71.7,56.9,63.2,78.1,63.92,Medium Risk
COM1086,63.9,70.8,66.6,92.8,67.09,Medium Risk
COM1087,69.3,64.1,62.0,69.5,65.16,Medium Risk
COM1088,37.5,35.8,56.8,73.5,43.36,Medium Risk
COM1089,54.0,69.8,99.9,67.2,74.55,Medium Risk
COM1090,73.4,60.0,61.2,98.8,64.86,Low Risk
COM1091,68.0,71.9,69.5,79.6,69.82,Medium Risk
COM1092,92.0,90.8,98.0,72.6,93.59,Low Risk
COM1093,53.1,70.3,50.2,60.9,57.86,High Risk
COM1094,64.8,72.3,54.4,80.0,63.85,High Risk
COM1095,80.7,87.4,89.6,94.3,85.92,Low Risk
COM1096,68.9,58.4,70.5,69.2,65.94,Medium Risk
COM1097,100.0,83.5,93.1,60.5,92.17,Low Risk
COM1098,64.9,74.2,76.5,74.4,71.85,Medium Risk
COM1099,53.2,43.1,63.4,92.5,53.25,Low Risk
COM1100,99.1,85.5,88.1,80.3,90.89,Low Risk
COM1101,51.5,90.8,55.7,100.0,66.01,Low Risk
COM1102,64.7,48.5,37.1,89.6,50.09,High Risk
COM1103,57.1,55.3,67.6,92.8,60.02,Medium Risk
COM1104,73.7,56.4,58.4,89.3,62.85,Low Risk
COM1105,34.6,53.4,40.1,80.8,42.7,High Risk
COM1106,45.9,70.9,77.2,80.5,64.64,Medium Risk
COM1107,79.2,92.5,69.4,95.9,80.37,Low Risk
COM1108,85.0,79.9,90.1,83.4,85.02,Low Risk
COM1109,78.4,87.6,74.8,87.3,80.25,Medium Risk
COM1110,77.8,81.0,96.0,88.9,84.94,Low Risk
COM1111,47.9,69.0,61.8,77.0,59.6,Medium Risk
COM1112,70.2,76.1,81.2,92.6,75.81,Low Risk
COM1113,84.4,97.3,76.6,83.2,86.08,Low Risk
COM1114,61.6,79.2,71.1,89.9,70.65,Low Risk
COM1115,58.0,42.6,60.4,81.4,53.66,Medium Risk
COM1116,48.4,78.2,34.1,87.5,53.57,Medium Risk
COM1117,83.0,77.1,79.6,64.6,79.9,Medium Risk
COM1118,100.0,79.8,78.3,65.6,86.04,Low Risk
COM1119,83.0,69.0,63.7,90.3,71.89,Low Risk
COM1120,72.8,67.8,55.6,83.5,65.41,High Risk
COM1121,65.2,49.7,58.2,77.2,57.7,Medium Risk
COM1122,69.5,65.4,63.0,84.8,65.99,Medium Risk
COM1123,88.7,62.1,82.1,81.8,77.62,Low Risk
COM1124,60.5,70.4,79.1,68.6,69.98,Medium Risk
COM1125,62.4,61.1,90.1,59.8,71.21,Medium Risk
COM1126,77.5,90.0,72.2,84.5,79.91,Low Risk
COM1127,82.4,78.7,79.9,92.7,80.33,Low Risk
COM1128,35.1,50.7,40.8,63.3,42.2,High Risk
COM1129,67.5,70.8,51.3,95.1,63.2,Low Risk
COM1130,66.2,64.4,84.0,84.6,71.52,Low Risk
COM1131,58.8,37.3,41.9,58.7,45.99,High Risk
COM1132,99.1,100.0,60.3,64.0,86.46,Low Risk
COM1133,100.0,100.0,82.7,82.2,94.23,Low Risk
COM1134,79.1,98.0,52.1,68.5,76.41,Medium Risk
COM1135,76.0,85.3,56.3,71.8,72.54,Medium Risk
COM1136,36.9,44.7,33.7,65.3,38.43,High Risk
COM1137,53.2,36.3,62.1,68.3,50.56,High Risk
COM1138,62.6,32.2,20.9,57.4,38.57,High Risk
COM1139,85.2,99.6,100.0,86.0,94.92,Low Risk
COM1140,52.4,53.1,22.4,85.3,42.67,High Risk
COM1141,81.5,74.8,71.1,73.7,75.82,Medium Risk
COM1142,60.9,24.9,44.8,72.0,43.53,Medium Risk
COM1143,52.3,72.4,76.0,87.4,66.89,Medium Risk
COM1144,75.7,51.9,69.9,70.5,65.83,Medium Risk
COM1145,74.4,64.2,87.1,78.4,75.21,Low Risk
COM1146,58.8,76.6,58.4,74.2,64.57,Medium Risk
COM1147,76.5,68.7,70.0,78.0,71.71,Medium Risk
COM1148,74.5,61.2,66.1,90.7,67.25,Low Risk
COM1149,74.5,70.1,77.6,95.1,74.06,Low Risk
COM1150,73.4,81.6,82.5,70.8,79.15,Medium Risk
COM1151,53.7,59.8,67.5,67.5,60.33,Medium Risk
COM1152,43.5,72.5,56.2,73.2,57.38,Medium Risk
COM1153,79.7,65.4,67.8,98.4,70.99,Low Risk
COM1154,70.2,67.5,84.2,87.4,73.95,Low Risk
COM1155,54.1,45.8,77.7,83.4,59.21,Medium Risk
COM1156,77.4,36.8,46.9,75.5,53.67,Medium Risk
COM1157,78.0,77.3,66.4,86.8,73.92,Low Risk
COM1158,69.8,56.3,54.8,71.2,60.29,Medium Risk
COM1159,31.5,32.0,46.8,76.3,36.75,High Risk
COM1160,70.2,84.0,53.9,72.3,69.37,Low Risk
COM1161,54.2,59.2,44.4,56.0,52.61,High Risk
COM1162,57.1,73.2,69.2,70.5,66.52,Low Risk
COM1163,68.3,70.2,48.8,78.5,62.43,Medium Risk
COM1164,58.2,47.9,58.1,71.4,54.7,High Risk
COM1165,89.6,62.3,78.0,85.1,76.62,Low Risk
COM1166,71.7,82.3,77.4,85.5,77.14,Medium Risk
COM1167,69.5,61.7,36.9,64.7,56.05,Medium Risk
COM1168,66.7,73.8,55.6,76.0,65.36,Medium Risk
COM1169,68.3,47.3,52.5,82.7,56.02,Medium Risk
COM1170,97.7,80.0,79.1,75.6,85.61,Low Risk
COM1171,30.0,50.5,39.7,83.0,40.03,High Risk
COM1172,46.1,73.8,43.3,73.5,54.4,High Risk
COM1173,98.0,90.2,94.8,53.7,94.32,Medium Risk
COM1174,96.0,94.7,64.8,100.0,85.16,Low Risk
COM1175,56.3,71.1,64.7,71.0,64.02,Medium Risk
COM1176,69.4,73.8,72.9,99.6,72.03,Medium Risk
COM1177,88.4,52.1,71.5,58.3,70.68,Medium Risk
COM1178,74.2,69.1,73.2,99.3,72.19,Low Risk
COM1179,53.7,46.7,21.0,68.4,40.45,High Risk
COM1180,85.8,79.6,73.1,80.1,79.46,Low Risk
COM1181,59.1,80.6,67.5,67.1,69.05,Medium Risk
COM1182,75.3,88.9,90.9,78.8,85.02,Low Risk
COM1183,89.6,100.0,96.3,88.0,95.28,Low Risk
COM1184,83.5,72.6,70.9,75.1,75.68,Medium Risk
COM1185,58.8,42.4,50.6,83.1,50.62,Medium Risk
COM1186,94.5,81.0,99.4,63.4,91.62,Low Risk
COM1187,46.5,42.4,60.5,71.1,49.81,High Risk
COM1188,79.7,74.7,68.9,50.4,74.43,Medium Risk
COM1189,63.2,63.4,87.2,80.2,71.29,Medium Risk
COM1190,69.1,65.8,52.5,95.9,62.46,Medium Risk
COM1191,89.8,88.6,61.9,91.7,80.11,Low Risk
COM1192,86.4,61.5,66.0,88.9,71.32,Low Risk
COM1193,74.5,85.9,66.7,80.2,75.73,Medium Risk
COM1194,50.1,42.0,22.1,88.1,38.09,High Risk
COM1195,67.8,56.3,45.9,67.7,56.67,High Risk
COM1196,67.9,56.0,56.3,71.3,60.05,High Risk
COM1197,55.9,71.3,58.2,80.7,61.8,Medium Risk
COM1198,48.1,43.3,48.0,81.6,46.46,High Risk
COM1199,100.0,66.5,85.2,79.7,83.9,Medium Risk
COM1200,46.6,73.3,61.6,75.4,60.54,Medium Risk
COM1201,15.0,31.4,39.4,68.0,28.6,High Risk
COM1202,79.3,76.4,70.6,86.7,75.42,Low Risk
COM1203,80.1,75.5,85.5,96.4,80.36,Low Risk
COM1204,44.6,64.4,41.8,51.8,50.24,High Risk
COM1205,60.2,64.2,50.5,73.4,58.31,High Risk
COM1206,48.6,51.1,66.4,64.7,55.35,Medium Risk
COM1207,83.6,70.2,72.9,66.9,75.55,Medium Risk
COM1208,85.1,71.7,55.0,62.0,70.58,Medium Risk
COM1209,40.0,30.1,21.4,85.6,30.5,Medium Risk
COM1210,83.7,67.4,59.6,77.8,70.25,Medium Risk
COM1211,74.1,74.7,85.7,81.5,78.18,Low Risk
COM1212,56.8,72.9,76.9,75.5,68.84,Medium Risk
COM1213,62.1,76.0,55.2,90.5,64.41,Medium Risk
COM1214,62.8,48.9,40.7,65.8,50.8,High Risk
COM1215,40.8,50.3,35.2,69.0,42.13,High Risk
COM1216,90.1,88.2,75.9,79.5,84.74,Low Risk
COM1217,56.0,73.4,47.0,88.8,58.82,Medium Risk
COM1218,43.1,61.5,57.0,90.3,53.88,Medium Risk
COM1219,77.7,80.7,81.9,72.7,80.09,Low Risk
COM1220,66.5,63.4,67.9,72.9,65.95,High Risk
COM1221,58.8,81.7,73.0,90.9,71.16,Low Risk
COM1222,37.9,37.1,60.6,85.3,45.23,Medium Risk
COM1223,29.8,59.6,49.2,78.9,46.21,Medium Risk
COM1224,85.9,68.1,94.6,88.8,82.83,Low Risk
COM1225,69.9,76.3,50.3,59.3,65.47,Medium Risk
COM1226,78.0,45.8,65.3,83.8,63.04,Medium Risk
COM1227,50.7,76.0,53.7,58.0,60.13,High Risk
COM1228,77.0,48.9,72.9,99.7,66.26,Low Risk
COM1229,64.9,47.8,39.2,85.6,50.67,Medium Risk
COM1230,66.9,74.7,81.5,98.6,74.37,Low Risk
COM1231,85.3,94.4,89.3,92.5,89.67,Low Risk
COM1232,73.5,72.7,98.5,71.3,81.58,Low Risk
COM1233,60.2,77.9,54.9,97.5,64.34,Low Risk
COM1234,79.0,57.0,54.3,69.4,63.42,High Risk
COM1235,89.3,73.5,82.8,70.2,81.87,Low Risk
COM1236,80.7,73.1,93.4,64.3,82.37,Medium Risk
COM1237,92.2,76.3,75.1,89.1,81.23,Low Risk
COM1238,48.1,44.3,32.9,82.8,41.77,High Risk
COM1239,91.0,81.9,58.3,72.8,77.09,Medium Risk
COM1240,58.1,67.1,67.3,62.3,64.17,High Risk
COM1241,87.7,91.9,96.0,81.2,91.86,Low Risk
COM1242,98.5,51.4,51.9,77.4,67.27,Low Risk
COM1243,41.1,45.4,42.9,88.1,43.14,Medium Risk
COM1244,100.0,96.1,71.6,100.0,89.25,Low Risk
COM1245,89.4,88.9,100.0,86.4,92.77,Low Risk
COM1246,56.6,71.9,89.3,76.6,72.63,Medium Risk
COM1247,61.4,80.2,71.1,100.0,70.93,Low Risk
COM1248,60.4,45.9,48.3,54.8,51.53,High Risk
COM1249,74.6,87.7,78.4,67.7,80.28,Medium Risk
COM1250,71.6,83.3,57.8,100.0,70.91,Low Risk
COM1251,52.9,49.8,61.7,73.0,54.81,High Risk
COM1252,63.3,68.4,45.4,77.3,59.03,High Risk
COM1253,66.8,62.1,62.7,82.2,63.87,High Risk
COM1254,56.6,54.0,66.2,74.8,58.93,Medium Risk
COM1255,84.2,73.0,65.1,95.8,74.1,Low Risk
COM1256,30.2,40.1,54.3,88.7,41.53,High Risk
COM1257,90.4,76.4,96.2,84.3,87.67,Low Risk
COM1258,58.7,64.3,37.5,82.6,53.49,High Risk
COM1259,45.9,50.7,23.6,70.0,40.1,High Risk
COM1260,38.6,46.9,42.9,70.2,42.81,High Risk
COM1261,59.9,60.6,86.9,86.6,69.1,Low Risk
COM1262,55.5,71.1,78.4,100.0,68.34,Low Risk
COM1263,81.0,100.0,79.1,86.2,86.72,Low Risk
COM1264,85.4,73.3,92.7,94.8,83.8,Low Risk
COM1265,66.8,80.7,87.3,87.5,78.26,Low Risk
COM1266,49.3,87.6,60.8,73.3,65.92,High Risk
COM1267,80.4,63.4,70.9,84.6,71.56,Medium Risk
COM1268,65.8,80.1,55.0,98.4,66.98,Low Risk
COM1269,69.0,75.9,69.7,76.2,71.52,Low Risk
COM1270,100.0,91.5,88.8,95.7,93.45,Low Risk
COM1271,63.6,50.2,43.2,66.5,52.33,Medium Risk
COM1272,100.0,57.9,72.1,79.2,76.65,Low Risk
COM1273,62.4,73.2,97.9,71.5,77.83,Low Risk
COM1274,53.9,67.8,53.9,75.5,58.54,Medium Risk
COM1275,100.0,94.3,97.7,83.3,97.36,Low Risk
COM1276,95.3,100.0,93.8,91.6,96.36,Low Risk
COM1277,100.0,99.2,90.2,81.2,96.48,Low Risk
COM1278,31.1,56.1,55.5,82.1,47.56,High Risk
COM1279,95.9,94.4,90.0,70.2,93.4,Low Risk
COM1280,69.0,65.4,47.7,60.7,60.71,High Risk
COM1281,63.5,52.8,60.3,48.5,58.87,High Risk
COM1282,23.4,32.1,22.5,71.6,26.0,High Risk
COM1283,69.9,59.9,84.2,72.0,71.35,Medium Risk
COM1284,48.2,68.6,59.0,81.6,58.62,High Risk
COM1285,66.2,67.4,58.7,73.7,64.11,Medium Risk
COM1286,38.5,61.3,52.1,87.2,50.64,Low Risk
COM1287,77.8,69.0,71.4,68.0,72.75,Medium Risk
COM1288,73.5,79.1,75.8,79.1,76.13,Low Risk
COM1289,100.0,100.0,97.4,100.0,99.14,Low Risk
COM1290,38.7,47.1,36.2,77.2,40.65,High Risk
COM1291,82.3,100.0,80.0,99.0,87.43,Low Risk
COM1292,61.2,51.5,70.2,75.8,60.99,High Risk
COM1293,63.0,68.8,66.9,67.9,66.22,Medium Risk
COM1294,61.5,64.1,51.2,79.9,58.93,Medium Risk
COM1295,43.1,61.4,51.5,86.4,51.98,Medium Risk
COM1296,80.6,52.5,69.4,100.0,67.51,Low Risk
COM1297,56.5,70.3,45.5,87.0,57.42,Medium Risk
COM1298,45.6,81.1,35.7,80.6,54.11,High Risk
COM1299,52.3,64.5,55.2,71.1,57.33,High Risk
COM1300,79.5,80.1,67.4,86.4,75.67,Low Risk
COM1301,47.0,71.1,69.3,66.9,62.46,High Risk
COM1302,61.4,83.7,56.6,81.3,67.26,Medium Risk
COM1303,94.6,99.6,85.0,97.8,93.05,Low Risk
COM1304,30.5,36.2,28.1,48.3,31.59,High Risk
COM1305,85.2,46.7,51.0,94.3,60.94,Medium Risk
COM1306,72.9,70.9,76.6,93.6,73.49,Low Risk
COM1307,78.6,73.2,93.3,69.1,81.68,Low Risk
COM1308,70.0,66.1,67.0,93.5,67.69,Low Risk
COM1309,85.2,88.2,98.8,71.3,90.75,Low Risk
COM1310,49.6,42.0,48.3,78.0,46.62,Medium Risk
COM1311,42.4,43.7,73.9,79.6,53.34,High Risk
COM1312,76.8,75.4,70.1,76.2,74.1,Low Risk
COM1313,91.6,73.0,83.0,100.0,82.55,Low Risk
COM1314,61.9,69.3,60.7,73.4,63.96,Medium Risk
COM1315,72.4,46.9,53.9,86.7,57.75,Medium Risk
COM1316,72.6,49.5,55.1,68.7,59.04,Medium Risk
COM1317,72.5,68.8,67.4,87.5,69.57,Medium Risk
COM1318,73.1,89.5,59.0,82.2,73.87,Low Risk
COM1319,71.0,61.3,66.4,71.9,66.23,Medium Risk
COM1320,87.0,48.7,81.8,69.6,72.51,Medium Risk
COM1321,66.0,69.3,70.0,67.4,68.43,Medium Risk
COM1322,79.9,77.9,67.4,84.1,75.06,Low Risk
COM1323,37.4,54.6,29.5,67.0,40.5,High Risk
COM1324,58.6,57.3,56.6,77.6,57.5,High Risk
COM1325,47.4,61.5,49.3,66.9,52.75,High Risk
COM1326,61.2,71.2,54.9,100.0,62.4,Low Risk
COM1327,77.4,87.5,64.9,90.3,76.61,Low Risk
COM1328,57.7,70.3,82.7,45.5,70.25,High Risk
COM1329,88.0,67.3,93.1,71.6,82.78,Low Risk
COM1330,39.2,54.0,53.8,78.9,48.99,High Risk
COM1331,85.3,88.4,100.0,81.9,91.23,Low Risk
COM1332,79.7,90.7,89.6,88.7,86.67,Low Risk
COM1333,66.4,39.9,70.0,82.4,58.77,Medium Risk
COM1334,81.7,68.6,72.3,70.4,74.21,High Risk
COM1335,82.3,82.2,70.3,74.0,78.26,Low Risk
COM1336,54.7,69.7,52.1,98.0,58.84,Medium Risk
COM1337,66.2,67.9,67.4,80.0,67.2,Low Risk
COM1338,42.6,80.9,22.8,76.1,48.77,High Risk
COM1339,31.8,31.2,36.7,79.9,33.23,High Risk
COM1340,81.2,93.6,74.7,100.0,83.18,Low Risk
COM1341,64.2,69.3,50.5,80.2,61.35,Medium Risk
COM1342,50.0,46.1,44.1,67.9,46.72,High Risk
COM1343,86.4,75.3,55.8,79.8,72.51,Low Risk
